timestamp,close
2010-09-17,21.4200
2010-09-16,21.3800
2010-09-10,21.6600
2010-09-07,21.4000
2010-08-23,20.8900
2010-08-13,20.8900
2010-08-11,20.8600
2010-08-06,20.8100
2010-08-03,21.1000
2010-07-28,20.9900
2010-07-21,20.6100
2010-07-16,20.3900
2010-07-06,20.1900
2010-06-30,20.6600
2010-06-29,20.7800
2010-06-17,21.6900
2010-06-04,21.3800
2010-06-03,21.5400
2010-05-21,20.5400
2010-05-19,21.2900
2010-05-18,21.8900
2010-05-13,22.1700
2010-05-11,21.5400
2010-05-07,21.1700
2010-05-04,21.9200
2010-04-26,22.2000
2010-04-13,21.6500
2010-03-25,21.5700
2010-03-23,21.2300
2010-03-19,21.0600
2010-02-19,20.1600
2010-02-12,19.3800
2010-02-05,19.1000
2010-01-28,19.2300
2010-01-26,19.4700
2010-01-21,19.8500
2010-01-18,19.9400
2010-01-14,19.9300
2010-01-06,19.8300
2009-12-21,19.3700
2009-12-04,18.7900
2009-12-03,18.6000
2009-11-27,18.3100
2009-11-23,18.6400
2009-11-19,18.4100
2009-11-12,18.5200
2009-11-02,17.8900
2009-10-28,17.9600
2009-10-23,18.3100
2009-10-09,18.4000
2009-10-07,18.0600
2009-09-23,18.5100
2009-09-10,18.1200
2009-09-02,17.6700
2009-08-26,18.1500
2009-08-24,18.1500
2009-08-20,17.7100
2009-08-17,17.4400
2009-08-13,17.8000
2009-07-29,17.2900
2009-07-20,16.5900
2009-07-16,16.3900
2009-07-08,15.7900
2009-07-02,16.0800
2009-06-30,16.4000
2009-06-22,16.3400
2009-06-11,16.7500
2009-06-10,16.6600
2009-06-02,16.6500
2009-05-21,16.1900
2009-05-14,15.9400
2009-05-11,16.4700
2009-05-07,16.7600
2009-05-06,16.5400
2009-04-27,15.6300
2009-04-22,15.3000
2009-04-21,15.3000
2009-04-17,15.7800
2009-04-15,15.3800
2009-04-08,14.8200
2009-03-31,14.1600
2009-03-20,13.8200
2009-03-19,13.7300
2009-03-17,13.8200
2009-03-12,13.3400
2009-03-09,12.8800
2009-03-05,13.2900
2009-02-26,14.2200
2009-02-25,13.9800
2009-02-10,15.7000
2009-02-05,15.2900
2009-01-28,15.3800
2009-01-23,14.8700
2009-01-14,15.1700
2009-01-12,16.0200
